2021-08-29 14:49:25,182 ERROR [restartedMain] o.s.d.e.r.s.AbstractElasticsearchRepository [AbstractElasticsearchRepository.java:91] failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{Bzy9MauhR6W3XlXZOd9Pfw}{127.0.0.1}{127.0.0.1:9300}]
2021-08-29 14:50:30,342 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:942)
2021-08-29 14:50:30,342 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1005)
2021-08-29 14:50:30,342 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:897)
2021-08-29 14:50:30,342 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] javax.servlet.http.HttpServlet.service(HttpServlet.java:634)
2021-08-29 14:50:30,342 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:882)
2021-08-29 14:50:30,343 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] javax.servlet.http.HttpServlet.service(HttpServlet.java:741)
2021-08-29 14:50:30,343 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
2021-08-29 14:50:30,343 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2021-08-29 14:50:30,343 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
2021-08-29 14:50:30,343 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
2021-08-29 14:50:30,343 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2021-08-29 14:50:30,343 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:320)
2021-08-29 14:50:30,344 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke(FilterSecurityInterceptor.java:127)
2021-08-29 14:50:30,344 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter(FilterSecurityInterceptor.java:91)
2021-08-29 14:50:30,344 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
2021-08-29 14:50:30,344 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:119)
2021-08-29 14:50:30,344 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
2021-08-29 14:50:30,344 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:137)
2021-08-29 14:50:30,344 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
2021-08-29 14:50:30,344 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:111)
2021-08-29 14:50:30,345 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
2021-08-29 14:50:30,345 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:170)
2021-08-29 14:50:30,345 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
2021-08-29 14:50:30,345 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
2021-08-29 14:50:30,345 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
2021-08-29 14:50:30,345 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:116)
2021-08-29 14:50:30,345 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
2021-08-29 14:50:30,346 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:74)
2021-08-29 14:50:30,346 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
2021-08-29 14:50:30,346 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
2021-08-29 14:50:30,346 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:105)
2021-08-29 14:50:30,346 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
2021-08-29 14:50:30,346 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:56)
2021-08-29 14:50:30,346 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
2021-08-29 14:50:30,346 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
2021-08-29 14:50:30,347 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:215)
2021-08-29 14:50:30,347 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:178)
2021-08-29 14:50:30,347 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:357)
2021-08-29 14:50:30,347 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:270)
2021-08-29 14:50:30,347 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
2021-08-29 14:50:30,347 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2021-08-29 14:50:30,347 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:99)
2021-08-29 14:50:30,347 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
2021-08-29 14:50:30,348 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
2021-08-29 14:50:30,348 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2021-08-29 14:50:30,348 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:92)
2021-08-29 14:50:30,348 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
2021-08-29 14:50:30,348 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
2021-08-29 14:50:30,349 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2021-08-29 14:50:30,349 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.HiddenHttpMethodFilter.doFilterInternal(HiddenHttpMethodFilter.java:93)
2021-08-29 14:50:30,349 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
2021-08-29 14:50:30,349 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
2021-08-29 14:50:30,349 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2021-08-29 14:50:30,349 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:200)
2021-08-29 14:50:30,349 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
2021-08-29 14:50:30,350 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
2021-08-29 14:50:30,350 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2021-08-29 14:50:30,350 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:200)
2021-08-29 14:50:30,350 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:96)
2021-08-29 14:50:30,350 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:490)
2021-08-29 14:50:30,350 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:139)
2021-08-29 14:50:30,350 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92)
2021-08-29 14:50:30,350 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
2021-08-29 14:50:30,351 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:343)
2021-08-29 14:50:30,351 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:408)
2021-08-29 14:50:30,351 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:66)
2021-08-29 14:50:30,351 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:836)
2021-08-29 14:50:30,351 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1747)
2021-08-29 14:50:30,351 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
2021-08-29 14:50:30,351 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
2021-08-29 14:50:30,351 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
2021-08-29 14:50:30,351 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
2021-08-29 14:50:30,351 ERROR [http-nio-8080-exec-9] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] java.lang.Thread.run(Thread.java:748)
2021-08-29 14:50:40,893 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:25] 服务器发生异常：None of the configured nodes are available: [{#transport#-1}{Bzy9MauhR6W3XlXZOd9Pfw}{127.0.0.1}{127.0.0.1:9300}]
2021-08-29 14:50:40,893 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.elasticsearch.client.transport.TransportClientNodesService.ensureNodesAreAvailable(TransportClientNodesService.java:349)
2021-08-29 14:50:40,893 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.elasticsearch.client.transport.TransportClientNodesService.execute(TransportClientNodesService.java:247)
2021-08-29 14:50:40,894 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.elasticsearch.client.transport.TransportProxyClient.execute(TransportProxyClient.java:60)
2021-08-29 14:50:40,894 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.elasticsearch.client.transport.TransportClient.doExecute(TransportClient.java:381)
2021-08-29 14:50:40,894 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.elasticsearch.client.support.AbstractClient.execute(AbstractClient.java:407)
2021-08-29 14:50:40,894 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.elasticsearch.client.support.AbstractClient.execute(AbstractClient.java:396)
2021-08-29 14:50:40,894 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.elasticsearch.action.ActionRequestBuilder.execute(ActionRequestBuilder.java:46)
2021-08-29 14:50:40,895 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.data.elasticsearch.core.ElasticsearchTemplate.getSearchResponse(ElasticsearchTemplate.java:940)
2021-08-29 14:50:40,895 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.data.elasticsearch.core.ElasticsearchTemplate.doSearch(ElasticsearchTemplate.java:931)
2021-08-29 14:50:40,895 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.data.elasticsearch.core.ElasticsearchTemplate.queryForPage(ElasticsearchTemplate.java:314)
2021-08-29 14:50:40,895 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] com.eloim.community.service.ElasticsearchService.searchDiscussPost(ElasticsearchService.java:76)
2021-08-29 14:50:40,895 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] com.eloim.community.service.ElasticsearchService$$FastClassBySpringCGLIB$$51883085.invoke(<generated>)
2021-08-29 14:50:40,896 ERROR [http-nio-8080-exec-2] c.e.c.c.a.ExceptionAdvice [ExceptionAdvice.java:27] org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:218)
